first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,18-08-1980,bb85f013f06500c83088cef7935ebaaa,1325416156,43.12714,-103.291441,0
Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",22-02-1969,901085a5a2c3316d42803552f3acfbf3,1325416184,36.325556,-83.328079,0
Omar,Gay,M,2161 Blankenship Freeway,West Hartford,VT,5084,43.7185,-72.4439,140,"Development worker, community",28-10-1989,67a01fe2067a4a649a69e0714264706d,1325416194,44.664235,-73.110101,0
Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,07-04-1965,aedb8df3d5bc7fe6342c2dc8f102360d,1325416230,38.397353,-75.303196,0
Casey,Howell,F,374 Christopher Ramp Suite 855,Blackville,SC,29817,33.3645,-81.2718,4913,Technical brewer,10-11-1966,4f8761857126381eb1d3e29d74e3c466,1325416234,33.390662,-81.916154,0
Deborah,Fisher,F,1911 Fisher Brook,Kirtland Afb,NM,87117,35.0203,-106.5503,310,"Surveyor, land/geomatics",30-09-1978,f994beb587e7e87a029fdff28a6a349f,1325416268,35.063619,-106.2421,0
Zachary,Boone,M,3703 Benson Wells,Palmyra,NY,14522,43.0622,-77.2218,9565,Exhibition designer,11-12-1927,ceb0de87374179c7b78ddcaaef199509,1325416412,43.492434,-77.878316,0
Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",30-06-1948,d98b6627a9ba4c577c6453cc102208e2,1325416520,46.294325,-101.25867,0
Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",23-07-1992,a71dec43fb8bfa1c43ab99a10238c1f5,1325416528,40.12046,-84.220024,0
Ricky,Dunn,M,97689 Davis Point Apt. 967,Detroit,MI,48214,42.3669,-82.9938,673342,Health visitor,02-09-1983,bb6275160a41244c1afe7b1f7b857d7b,1325416607,41.558926,-83.545327,0
Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,27-05-1950,36cf54dd7b4335e7fce6c396ada92b29,1325416620,38.589273,-93.017727,0
Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,17-12-1989,1cb3428905bb5b5a5b0588e4f135ccd5,1325416626,45.773427,-100.60622,0
Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.0351,-108.2024,19408,"Lecturer, higher education",11-09-1993,8804f4b8cd9cfdfac5b5aa615cc7691b,1325416659,43.802428,-107.281335,0
Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,07-04-1965,57431fbbfdf725df4b873d76d69ed521,1325416699,38.380924,-75.572266,0
Amber,Thornton,F,840 Werner Lock Apt. 852,Campbell,NE,68932,40.2967,-98.737,493,"Surveyor, minerals",13-09-1940,233c4243eca00563e7ca952ebdbbf7ff,1325416729,41.032279,-99.607767,0
Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,19-03-1985,07766e9ae17341b3782865bc500ae9d6,1325416748,38.837008,-76.184848,0
Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,95827,38.5662,-121.3286,757530,Magazine features editor,30-04-1979,bd8f0eccca6ea07a3fcf500998efc0f0,1325416926,38.193371,-121.865864,0
Daniel,Melton,M,6157 Nichols Mews,Marion,CT,6444,41.7918,-72.7188,370,Health service manager,13-02-1962,54056b2b6ecf1f6367153f3e27cf762f,1325416993,41.521599,-72.524657,0
Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,26-03-1976,b9d8c342e3221bdf926a79833d16bd4f,1325416995,38.262298,-75.435748,0
Sonya,Jensen,F,4470 Jillian Courts,Adams,WI,53910,43.8967,-89.8219,3508,Sport and exercise psychologist,11-08-1946,bdb1c31ddf319d950e4516ce418f5334,1325417037,43.888658,-89.271154,0
David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",28-12-1974,48aa1ea82f6f19ea3373f3a42adbea5e,1325417091,42.085833,-82.854354,0
Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,25-07-1955,4e7ca29a2fbfa8ca2f25d9f626a4f6e3,1325417115,40.200152,-84.654209,0
Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",03-12-1985,a62f4403b5bda36eeb132f0ddc62b6f2,1325417165,31.680455,-94.08424,0
Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,19-10-1990,d72f5126b1f494c9900859715782b899,1325417179,42.259053,-74.796289,0
Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,10-05-1959,cabb35676ccfb5d8b4f020c3dbf28f15,1325417202,44.764098,-68.499622,0
Ashley,Robinson,F,1007 Colton Forks,Hopewell,VA,23860,37.2876,-77.295,31970,Purchasing manager,15-08-1935,666c6bb60ffcbb2196e94ac0b21250fb,1325417222,38.041736,-78.180206,0
Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,26-10-1978,3e9ccd25c03eec6e3a586d76fc7aa610,1325417261,40.000925,-80.286355,0
Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,20-11-1974,e4cbfcf061a7c79ea676d58b104976cc,1325417268,42.657027,-91.242099,0
Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,30-07-1982,46516eaf549beddb1e19c1f4e8b5a35d,1325417386,34.917214,-117.798289,0
Megan,Murphy,F,53696 Laura Radial,Holstein,NE,68950,40.4542,-98.6538,331,Telecommunications researcher,19-08-1950,9e9a286743a7c3eedcf5d17b7c4ffed2,1325417436,40.11124,-98.256852,0
Philip,Hart,M,97405 Vazquez Plains,Montgomery,AL,36111,32.3374,-86.2715,214703,"Chemist, analytical",07-10-1994,81f65bf21247c9acb91989101249704c,1325417466,31.412374,-86.334727,0
Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",22-09-1972,80245e712edd419c40c30b5f841e9b41,1325417503,33.932468,-116.294259,0
Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,29-08-1981,88db1ca74dea1575fe0a4928d9af5fb1,1325417539,38.8741,-80.391343,0
Megan,Murphy,F,53696 Laura Radial,Holstein,NE,68950,40.4542,-98.6538,331,Telecommunications researcher,19-08-1950,45a31220dadaeb21792d0224968b4896,1325417864,41.266607,-99.508962,0
Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,12-04-1979,2e744a2b7f501912253c539a10d263e8,1325417907,45.172942,-85.596283,0
Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,06-03-1984,33229e21d9a83d84d7992cee39da9a71,1325417983,36.699731,-80.325197,0
Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,14-11-1973,4867df7b6559dfaac4d8baccd97f450e,1325417999,35.98018,-82.040297,0
George,Smith,M,7377 Walton Extensions Apt. 979,Dallas,TX,75236,32.69,-96.9177,1263321,"Designer, interior/spatial",27-09-1952,a66c033dbb2bf943cbb4ad0d436f8369,1325418012,31.711289,-97.615396,0
Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,70531,30.251,-92.5002,1261,Broadcast presenter,01-07-1972,0913165885028e7b7ba22a9fb7cd9b64,1325418100,30.174116,-91.539205,0
Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,14-02-1966,31a180f4ae4b02f54bad7f1bdfd79b9d,1325418108,38.581329,-77.388824,0
Karen,Cooper,F,425 Caleb Point Apt. 050,San Diego,CA,92128,33.0067,-117.069,1241364,"Pharmacist, hospital",01-03-1960,c8e8d68a2b724b562c0911cc5adabc1c,1325418147,32.97625,-116.450577,0
Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,19-08-1945,4b0930ec0a0f549185f80aefacd082f8,1325418165,41.677846,-88.568479,0
Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,22-11-1980,ef53de9341a665bcec9dee1d9b912ce5,1325418213,43.7011,-72.045356,0
Robert,James,M,18316 Cannon Place,Newport,ME,4953,44.8393,-69.2675,3228,Lexicographer,28-12-1995,d1ca2bda3c94eaf8df34a5fc0d531306,1325418233,43.855651,-70.078073,0
Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",19-10-1977,22cd662edbf0fcadf06985a74c68d862,1325418237,36.89482,-82.118019,0
Michael,Garner,M,0157 Samuel Mission Suite 379,South Richmond Hill,NY,11419,40.6868,-73.823,47211,Site engineer,01-02-1937,d0714f42428c478731cfae113511f348,1325418273,40.867327,-73.897872,0
Matthew,Myers,M,4936 Michelle Points,Tower Hill,IL,62571,39.39,-88.9597,1532,Radio broadcast assistant,09-01-1980,faeae0ca0123fd94c324d4c48eb6ff10,1325418293,39.387904,-89.21347,0
Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,05-04-1962,13cee3d17da3828ca36455cdb93b02b3,1325418418,31.549076,-98.988616,0
William,Lopez,M,785 Kevin Walk Suite 237,Brainard,NE,68626,41.1832,-96.9882,614,Associate Professor,20-06-1967,1eb62e1d821e2d9c642dee5e42b86a80,1325418443,42.123682,-96.759372,0
Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,02-03-1956,881c4bd9e21062065d6bc4ce8ba08923,1325418456,42.948728,-71.703121,0
Mario,Johns,M,62130 Miller Square Suite 785,Brinson,GA,39825,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",08-09-1935,000a3948801a12f9199e6ebf9fef9617,1325418552,31.660885,-84.876477,0
Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,18-11-1987,c6097958ea5466c24b66f0350d38d775,1325418571,39.363753,-94.657276,0
Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153,42.9385,-88.395,2328,Applications developer,06-01-1942,f97132114c57cac1bf7f0c367f7b692f,1325418698,42.635409,-89.037819,0
Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,14-02-1966,f84156126569a21d29be44fd122a79cb,1325418704,40.34787,-78.382822,0
Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",23-06-1934,b9d1d0f7dbced5e14536ea5ccb1f2aa0,1325418772,25.626379,-82.019133,0
Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",06-06-1999,70d38b6b507be24872f82ce49ac694ca,1325418779,36.301043,-86.692419,0
John,Vega,M,4483 Sharp Ferry Apt. 468,Garfield,KS,67529,38.0649,-99.2374,365,Equality and diversity officer,03-02-1991,cf295b362a6978becbcc8a046be692ee,1325418936,38.34956,-100.086745,0
Jennifer,Gonzalez,F,5517 Stacy Land,Jelm,WY,82063,41.0539,-106.0763,100,Public librarian,16-04-1974,67fe62808265ffd73b50b485e19e97fb,1325418990,41.229067,-105.46406,0
Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,02-11-1971,e12a921d4e1590a4daceaf5d8125dbbf,1325419098,32.727218,-87.640117,0
Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,27-08-1926,c053e1263112189057c6c1b98816f198,1325419114,36.330038,-90.780078,0
Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,29-08-1981,62994130e200c9a8f2de85771818acdb,1325419134,39.146746,-79.871051,0
Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,30-05-1956,ca6fc1b73791d00e18b3e7355dd97605,1325419136,31.789664,-97.297497,0
Jodi,Foster,F,551 Zachary Freeway,Bailey,NC,27807,35.8072,-78.0892,6629,Call centre manager,13-08-1962,8bc63ff171047a332d38f3628ce58a2e,1325419195,34.946388,-77.551788,0
Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",02-01-1979,457025a7059cf9f292fe9bd630ac0f92,1325419231,26.389956,-81.158763,0
Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,04-11-1939,42cf87bcb4c4adf573d137589e74df9f,1325419235,38.417406,-106.386284,0
Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,04-05-1972,c4b020c7f91e53d6398c6793fb0a9a21,1325419274,47.659177,-112.319606,0
Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,04-11-1939,f823df96c24faf177f6c1569b2ce3c1d,1325419305,39.838766,-106.332496,0
Timothy,Kirby,M,7309 Sophia Causeway Suite 702,Sauk Rapids,MN,56379,45.604,-94.1591,16163,Hydrographic surveyor,22-02-1987,f6eec517d2ab26a735b76c97d9fd600b,1325419315,45.778647,-95.10005,0
Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,19-10-1990,6b7800085726f2973adbab64e6e20ea1,1325419342,42.339536,-74.080417,0
Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,22-11-1980,6940be710f74070f3f248f08b2eeb3e1,1325419351,42.323308,-70.677701,0
Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.731,16183,Physiotherapist,12-08-1977,e8c4564bc3fd22553a6fa7281ca24113,1325419376,40.088654,-80.374709,0
Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,26-09-1987,eaf97055feabc71d2af7270f2b6dd41b,1325419385,41.565314,-73.91443,0
Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,23-12-1974,522e4b449157a7b1e1b25a1710bca3d4,1325419494,39.206677,-93.033773,0
Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,28-01-1971,671d52bbbaf0cb49a7010f600bcf0b7b,1325419530,26.523461,-98.522729,0
Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,25-03-1988,b619476f8030aeacc0658d45c55c6b6d,1325419570,40.133124,-92.654578,0
Kathy,Hughes,F,02110 Lucas Freeway Suite 517,Battle Creek,IA,51006,42.3327,-95.6045,1075,"Teacher, early years/pre",02-01-1997,6acba51ac640dabb2d74593d7089186a,1325419586,42.611373,-96.261417,0
Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,18-07-1987,6d5764789a52e36e781057586ce3fa46,1325419701,39.53607,-98.706187,0
David,Lewis,M,1499 Michael Rue,Arlington,VA,22213,38.8954,-77.1633,207410,Mudlogger,03-07-1984,eaaec223bfb8c01799906a534e0988ab,1325419756,39.317622,-76.292905,0
Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",21-01-1979,6f690f2d927afebf68878909072f65d0,1325419765,35.409854,-87.205471,0
Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,04-06-1997,87bcfe2b88652a3bec86cd3a995500aa,1325419765,33.585968,-80.299067,0
Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,26-09-1987,0df6b7ee71893b3d1738a60afab6ccbf,1325419951,41.982312,-73.93881,0
Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,13-02-1966,145f9626ba7da47ad3672379e318ad6f,1325419960,40.858986,-92.209069,0
Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,31-07-1975,ea09483a48b1b77a85ae0a00fa341c54,1325420022,39.105052,-105.656623,0
Erik,Stevens,M,84033 Pitts Overpass,Lakeland,FL,33809,28.1762,-81.9591,237282,Plant breeder/geneticist,13-10-1949,c04350fab991cc8a7ee2970625702c76,1325420302,27.504831,-81.12572,0
Mary,Mcintyre,F,77921 Costa Villages,Eugene,OR,97403,44.0385,-123.0614,191096,"Scientist, physiological",06-04-1964,0681c9e2a48735a47fccf0bed805d52f,1325420312,44.398931,-122.136405,0
Ashley,Whitehead,F,58188 Madison Meadow Apt. 949,Cowlesville,NY,14037,42.8112,-78.4481,1166,Colour technologist,12-06-1983,223d4dea23f453040875faabbf2660c4,1325420315,43.770821,-78.115454,0
Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",05-01-1954,2af1152e1cb4180b231f4a5dc069b410,1325420319,35.255428,-92.675387,0
Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,20-07-1984,5d74e84280d8c640971b169c209edffc,1325420369,36.874665,-79.936632,0
Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,15-07-1954,3df341c535cad9f4ff8899883f3c0280,1325420432,41.868955,-94.169401,0
Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,29-08-1981,9dbd3e453520b220e7212a665e1f7445,1325420452,38.412664,-79.018129,0
Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,02-05-1986,dceba15fe2cb6b7003e8ac59b068b9c6,1325420658,36.455184,-92.150945,0
Christina,Rose,F,1984 Taylor Island Suite 836,Falls Church,VA,22046,38.8856,-77.1802,116155,Chartered accountant,10-07-1983,e37f3ffe71a7031270be430ee6eac6f7,1325420690,39.848967,-77.024924,0
Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",06-06-1999,aca332cf653fa9358ea7024f964e6f3f,1325420802,36.316531,-85.956486,0
Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,05-01-1955,fe537bb2ec779ae3a337d50a3c7a7dfd,1325420817,37.653705,-86.315351,0
Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",01-09-1984,75971e5cf0d65c6410d8d9df1eeb626a,1325420835,47.841849,-122.904667,0
Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,09-10-1976,5a1fd9fc525d50c1512dba3b8fb57957,1325420883,44.513683,-74.923788,0
Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,12-11-1970,87a865a79a58d3abc3498c7841817c98,1325420905,32.389161,-96.994764,0
Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,04-03-1978,740ba21b3f6dac605752b84ef73f56e4,1325420921,32.556114,-96.608229,0
Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",15-06-1976,fc3e6cd1be3853f5bcd8fda06df5a7e8,1325420934,38.789938,-89.875102,0
Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,30-12-2004,91561e65399053586ad098022374ec45,1325420970,38.949619,-95.471502,0
Krystal,Key,F,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,20-03-1949,f73411d6097ddcf5d1e45786bf55023e,1325421029,41.078812,-78.670385,0
Ronald,Carson,M,870 Rocha Drive,Harrington Park,NJ,7640,40.9918,-73.98,4664,"Radiographer, diagnostic",30-06-1965,07a01c46cfb0409dc45ec245ef1a26d2,1325421032,40.169799,-74.569352,0
Karen,Johnson,F,4349 Anna Flat Suite 214,Haynes,AR,72341,34.8838,-90.7666,222,"Programmer, applications",19-05-1963,f5bd9046ca1a4bfc4b92fc51f9a341be,1325421069,34.446626,-90.840089,0
Lisa,Clark,F,07943 Davis River,Grimesland,NC,27837,35.558,-77.2566,5903,Manufacturing systems engineer,07-10-1993,a881d5d571e40cb4c1e9d0d9911e44d8,1325421080,36.32163,-77.667004,0
Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",04-08-1988,4c5ea52c510bed81758879cb8bf7adb0,1325421090,35.863489,-105.606809,0
Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054,Operations geologist,08-09-1976,658d63401a38e32c7fc20ba44ce9cea0,1325421122,39.529375,-77.560792,0
Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,14-11-1973,271dcd4b999af1960c0e05ce93023375,1325421175,34.662994,-81.083259,0
Daniel,Melton,M,6157 Nichols Mews,Marion,CT,6444,41.7918,-72.7188,370,Health service manager,13-02-1962,9758286fed653eba42871f870d080e81,1325421211,42.630707,-72.135343,0
Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,06-11-1984,4f1eed06d0bf56877ac5b21d1ffd39e0,1325421230,43.016205,-90.796644,0
Kendra,King,F,154 Hernandez Keys,Smith River,CA,95567,41.9404,-124.1587,1930,Web designer,13-06-1983,6e8e6642a7745cc089a12016bf5c3f10,1325421350,41.918079,-123.524131,0
Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,05-03-1999,c81abf0e3ff96e25e1cc8fbc8e896c83,1325421468,33.908129,-89.693832,0
Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,22-01-1978,1bf8466e33eee01ec62be529a1866b77,1325421501,44.21523,-88.792643,0
Rita,Myers,F,75703 Hernandez Corner Suite 348,Tampa,FL,33620,28.06,-82.4079,717255,Waste management officer,16-09-1966,1bf15a4132022bcba514ebfaafd47c39,1325421517,28.095758,-82.206297,0
Philip,Hart,M,97405 Vazquez Plains,Montgomery,AL,36111,32.3374,-86.2715,214703,"Chemist, analytical",07-10-1994,c5f6d4b1ac5f1caba326608f0cf293fa,1325421518,32.744104,-87.025559,0
Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",06-06-1999,bc909cd211ddb4d3f6511abee1423324,1325421558,37.787593,-85.931895,0
Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,23-11-1990,c882715837e35bc8a69be786678ea147,1325421567,29.273326,-104.007592,0
Felicia,Combs,F,825 Martinez Springs Apt. 625,White Sulphur Springs,WV,24986,37.7827,-80.3129,5216,Community development worker,05-10-1993,368a6a87fcbe04ab4f040e35e3b7d734,1325421586,36.890125,-80.382986,0
Monica,Lane,F,3270 Scott Islands,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,17-04-1970,dd5d77e8497c6f630f10ecef4041d97d,1325421654,45.034543,-70.928315,0
